,Time,Value,Alert
0,820472344.480999,188.536,0.0
1,820472354.484999,188.649,0.0
2,820472364.484999,188.759,0.0
3,820472374.485999,188.888,0.0
4,820472384.487,189.013,0.0
5,820472394.488999,189.137,0.0
6,820472404.498999,189.268,0.0
7,820472414.502,189.391,0.0
8,820472424.504999,189.502,0.0
9,820472434.506999,189.625,0.0
10,820472444.508,189.735,0.0
11,820472454.509999,189.856,0.0
12,820472464.511999,189.971,0.0
13,820472474.522,190.101,0.0
14,820472484.532,190.21,0.0
15,820472494.533999,190.322,0.0
16,820472504.534999,190.419,0.0
17,820472514.536,190.561,0.0
18,820472524.536999,190.684,0.0
19,820472534.538,190.789,0.0
20,820472544.539,190.918,0.0
21,820472554.540999,191.056,0.0
22,820472564.542,191.201,0.0
23,820472574.542999,191.329,0.0
24,820472584.543999,191.453,0.0
25,820472594.544999,191.576,0.0
26,820472604.545999,191.699,0.0
27,820472614.545999,191.807,0.0
28,820472624.548,191.912,0.0
29,820472634.548999,192.026,0.0
30,820472644.551,192.147,0.0
31,820472654.551,192.277,0.0
32,820472664.553,192.388,0.0
33,820472674.555999,192.488,0.0
34,820472684.555999,192.581,0.0
35,820472694.557999,192.699,0.0
36,820472704.559999,192.824,0.0
37,820472714.561,192.924,0.0
38,820472724.564,193.035,0.0
39,820472734.566,193.145,0.0
40,820472744.567,193.252,0.0
41,820472754.567999,193.361,0.0
42,820472764.569,193.485,0.0
43,820472774.570999,193.581,0.0
44,820472784.571999,193.681,0.0
45,820472794.576,193.812,0.0
46,820472804.579,193.914,0.0
47,820472814.579999,194.025,0.0
48,820472824.583,194.129,0.0
49,820472834.585,194.218,0.0
50,820472844.585,194.342,0.0
51,820472854.588,194.463,0.0
52,820472864.588999,194.563,0.0
53,820472874.59,194.664,0.0
54,820472884.589999,194.754,0.0
55,820472894.590999,194.87,0.0
56,820472904.593,194.971,0.0
57,820472914.593,195.095,0.0
58,820472924.594999,195.207,0.0
59,820472934.594999,195.32,0.0
60,820472944.596,195.457,0.0
61,820472954.596,195.555,0.0
62,820472964.597999,195.66,0.0
63,820472974.598999,195.768,0.0
64,820472984.600999,195.887,0.0
65,820472994.600999,195.989,0.0
66,820473004.602,196.104,0.0
67,820473014.602999,196.186,0.0
68,820473024.606,196.267,0.0
69,820473034.606999,196.363,0.0
70,820473044.609999,196.453,0.0
71,820473054.609999,196.552,0.0
72,820473064.612,196.646,0.0
73,820473074.615,196.737,0.0
74,820473084.614999,196.819,0.0
75,820473094.619999,196.928,0.0
76,820473104.621,197.035,0.0
77,820473114.621999,197.115,0.0
78,820473124.623,197.204,0.0
79,820473134.625,197.29,0.0
80,820473144.626999,197.389,0.0
81,820473154.628,197.477,0.0
82,820473164.628999,197.571,0.0
83,820473174.633,197.676,0.0
84,820473184.636,197.76,0.0
85,820473194.637999,197.841,0.0
86,820473204.638999,197.935,0.0
87,820473214.642,198.016,0.0
88,820473224.643999,198.151,0.0
89,820473234.645,198.244,0.0
90,820473244.647999,198.341,0.0
91,820473254.648999,198.453,0.0
92,820473264.650999,198.537,0.0
93,820473274.651,198.624,0.0
94,820473284.652,198.686,0.0
95,820473294.654,198.766,0.0
96,820473304.655999,198.826,0.0
97,820473314.659,198.893,0.0
98,820473324.661,198.985,0.0
99,820473334.664,199.074,0.0
100,820473344.667,199.152,0.0
101,820473354.67,199.246,0.0
102,820473364.671999,199.317,0.0
103,820473374.676,199.407,0.0
104,820473384.678999,199.467,0.0
105,820473394.680999,199.556,0.0
106,820473404.682999,199.632,0.0
107,820473414.683999,199.697,0.0
108,820473424.684999,199.76,0.0
109,820473434.688,199.836,0.0
110,820473444.687999,199.939,0.0
111,820473454.689,200.021,0.0
112,820473464.689999,200.083,0.0
113,820473474.692999,200.137,0.0
114,820473484.695,200.22,0.0
115,820473494.695,200.296,0.0
116,820473504.698,200.372,0.0
117,820473514.701999,200.443,0.0
118,820473524.704999,200.51,0.0
119,820473534.704999,200.615,0.0
120,820473544.706,200.698,0.0
121,820473554.707,200.778,0.0
122,820473564.707999,200.85,0.0
123,820473574.71,200.93,0.0
124,820473584.712,200.991,0.0
125,820473594.712,201.071,0.0
126,820473604.713,201.143,0.0
127,820473614.714,201.224,0.0
128,820473624.714999,201.29,0.0
129,820473634.719,201.35,0.0
130,820473644.719999,201.426,0.0
131,820473654.720999,201.485,0.0
132,820473664.722,201.567,0.0
133,820473674.723,201.639,0.0
134,820473684.725999,201.716,0.0
135,820473694.726999,201.794,0.0
136,820473704.728,201.841,0.0
137,820473714.728999,201.925,0.0
138,820473724.73,201.977,0.0
139,820473734.731999,202.034,0.0
140,820473744.733,202.078,0.0
141,820473754.732999,202.167,0.0
142,820473764.734,202.219,0.0
143,820473774.734999,202.281,0.0
144,820473784.737,202.311,0.0
145,820473794.737999,202.374,0.0
146,820473804.740999,202.448,0.0
147,820473814.741999,202.519,0.0
148,820473824.743999,202.591,0.0
149,820473834.743999,202.66,0.0
150,820473844.746,202.724,0.0
151,820473854.75,202.803,0.0
152,820473864.751,202.851,0.0
153,820473874.753,202.915,0.0
154,820473884.753999,202.983,0.0
155,820473894.755,203.044,0.0
156,820473904.758,203.118,0.0
157,820473914.759999,203.162,0.0
158,820473924.762,203.206,0.0
159,820473934.762999,203.245,0.0
160,820473944.768,203.311,0.0
161,820473954.768,203.355,0.0
162,820473964.770999,203.405,0.0
163,820473974.773999,203.461,0.0
164,820473984.777,203.528,0.0
165,820473994.78,203.584,0.0
166,820474004.780999,203.646,0.0
167,820474014.783,203.688,0.0
168,820474024.786999,203.745,0.0
169,820474034.788999,203.787,0.0
170,820474044.791,203.83,0.0
171,820474054.792999,203.87,0.0
172,820474064.795999,203.914,0.0
173,820474074.798999,203.953,0.0
174,820474084.801999,204.009,0.0
175,820474094.801999,204.057,0.0
176,820474104.803999,204.113,0.0
177,820474114.804999,204.172,0.0
178,820474124.808999,204.236,0.0
179,820474134.811,204.278,0.0
180,820474144.812,204.32,0.0
181,820474154.813,204.375,0.0
182,820474164.814,204.427,0.0
183,820474174.817,204.544,0.0
184,820474184.817999,204.58,0.0
185,820474194.820999,204.635,0.0
186,820474204.823999,204.677,0.0
187,820474214.824999,204.755,0.0
188,820474224.826,204.8,0.0
189,820474234.829,204.842,0.0
190,820474244.829999,204.886,0.0
191,820474254.832999,204.93,0.0
192,820474264.833999,204.972,0.0
193,820474274.835,205.004,0.0
194,820474284.835999,205.041,0.0
195,820474294.838999,205.091,0.0
196,820474304.84,205.147,0.0
197,820474314.841999,205.201,0.0
198,820474324.843,205.235,0.0
199,820474334.846999,205.288,0.0
200,820474344.847,205.328,0.0
201,820474354.847999,205.366,0.0
202,820474364.848999,205.397,0.0
203,820474374.85,205.445,0.0
204,820474384.851,205.476,0.0
205,820474394.856999,205.496,0.0
206,820474404.856999,205.53,0.0
207,820474414.859,205.562,0.0
208,820474424.860999,205.578,0.0
209,820474434.860999,205.624,0.0
210,820474444.862,205.678,0.0
211,820474454.864,205.709,0.0
212,820474464.864,205.735,0.0
213,820474474.865999,205.782,0.0
214,820474484.865999,205.806,0.0
215,820474494.866999,205.848,0.0
216,820474504.867,205.903,0.0
217,820474514.868,205.954,0.0
218,820474524.871999,205.985,0.0
219,820474534.877,206.027,0.0
220,820474544.88,206.083,0.0
221,820474554.883,206.124,0.0
222,820474564.884999,206.166,0.0
223,820474574.887999,206.21,0.0
224,820474584.888999,206.242,0.0
225,820474594.890999,206.288,0.0
226,820474604.893999,206.326,0.0
227,820474614.896,206.375,0.0
228,820474624.897,206.437,0.0
229,820474634.897999,206.471,0.0
230,820474644.899,206.517,0.0
231,820474654.901,206.553,0.0
232,820474664.904,206.576,0.0
233,820474674.905999,206.612,0.0
234,820474684.908,206.654,0.0
235,820474694.912,206.685,0.0
236,820474704.913,206.725,0.0
237,820474714.914,206.759,0.0
238,820474724.914999,206.812,0.0
239,820474734.915999,206.818,0.0
240,820474744.916999,206.88,0.0
241,820474754.917999,206.916,0.0
242,820474764.919,206.956,0.0
243,820474774.92,206.984,0.0
244,820474784.920999,207.039,0.0
245,820474794.920999,207.075,0.0
246,820474804.921,207.113,0.0
247,820474814.922,207.149,0.0
248,820474824.922999,207.187,0.0
249,820474834.923,207.209,0.0
250,820474844.923999,207.264,0.0
251,820474854.923999,207.27,0.0
252,820474864.924999,207.334,0.0
253,820474874.929,207.344,0.0
254,820474884.931,207.396,0.0
255,820474894.932999,207.438,0.0
256,820474904.935,207.506,0.0
257,820474914.938,207.525,0.0
258,820474924.940999,207.561,0.0
259,820474934.942999,207.622,0.0
260,820474944.946,207.683,0.0
261,820474954.947,207.711,0.0
262,820474964.95,207.739,0.0
263,820474974.951999,207.771,0.0
264,820474984.952,207.825,0.0
265,820474994.952999,207.841,0.0
266,820475004.954,207.867,0.0
267,820475014.954999,207.918,0.0
268,820475024.957,207.952,0.0
269,820475034.957999,207.987,0.0
270,820475044.96,208.037,0.0
271,820475054.961,208.051,0.0
272,820475064.963999,208.071,0.0
273,820475074.966,208.093,0.0
274,820475084.968,208.126,0.0
275,820475094.969999,208.164,0.0
276,820475104.969999,208.19,0.0
277,820475114.971,208.214,0.0
278,820475124.972999,208.24,0.0
279,820475134.973999,208.252,0.0
280,820475144.975,208.28,0.0
281,820475154.975999,208.302,0.0
282,820475164.976,208.31,0.0
283,820475174.977,208.324,0.0
284,820475184.978,208.337,0.0
285,820475194.979999,208.369,0.0
286,820475204.981,208.383,0.0
287,820475214.981,208.391,0.0
288,820475224.982999,208.449,0.0
289,820475234.984999,208.464,0.0
290,820475244.984999,208.504,0.0
291,820475254.985999,208.523,0.0
292,820475264.987,208.529,0.0
293,820475274.987999,208.579,0.0
294,820475284.988999,208.607,0.0
295,820475294.99,208.607,0.0
296,820475304.990999,208.637,0.0
297,820475314.991999,208.665,0.0
298,820475324.991999,208.679,0.0
299,820475334.994999,208.705,0.0
300,820475344.996999,208.707,0.0
301,820475354.999,208.707,0.0
302,820475364.998999,208.713,0.0
303,820475375.0,208.714,0.0
304,820475385.000999,208.728,0.0
305,820475395.002,208.76,0.0
306,820475405.004999,208.755,0.0
307,820475415.006999,208.773,0.0
308,820475425.007999,208.789,0.0
309,820475435.009,208.803,0.0
310,820475445.011,208.807,0.0
311,820475455.018,208.823,0.0
312,820475465.017999,208.853,0.0
313,820475475.019999,208.851,0.0
314,820475485.021,208.867,0.0
315,820475495.021999,208.877,0.0
316,820475505.023,208.893,0.0
317,820475515.024999,208.897,0.0
318,820475525.025999,208.905,0.0
319,820475535.028,208.927,0.0
320,820475545.027999,208.933,0.0
321,820475555.029,208.97,0.0
322,820475565.033,208.97,0.0
323,820475575.034999,208.982,0.0
324,820475585.038,209.022,0.0
325,820475595.041,209.032,0.0
326,820475605.042999,209.042,0.0
327,820475615.042999,209.046,0.0
328,820475625.045,209.05,0.0
329,820475635.048,209.058,0.0
330,820475645.049999,209.084,0.0
331,820475655.054,209.086,0.0
332,820475665.056999,209.09,0.0
333,820475675.057999,209.118,0.0
334,820475685.058999,209.146,0.0
335,820475695.060999,209.159,0.0
336,820475705.062,209.175,0.0
337,820475715.064,209.222,0.0
338,820475725.065999,209.23,0.0
339,820475735.067999,209.282,0.0
340,820475745.07,209.282,0.0
341,820475755.073,209.308,0.0
342,820475765.078,209.326,0.0
343,820475775.082,209.332,0.0
344,820475785.082999,209.369,0.0
345,820475795.087,209.357,0.0
346,820475805.088,209.378,0.0
347,820475815.088999,209.402,0.0
348,820475825.091,209.398,0.0
349,820475835.095,209.428,0.0
350,820475845.097999,209.438,0.0
351,820475855.101999,209.478,0.0
352,820475865.103,209.49,0.0
353,820475875.106999,209.488,0.0
354,820475885.107,209.522,0.0
355,820475895.108999,209.526,0.0
356,820475905.109999,209.536,0.0
357,820475915.112,209.562,0.0
358,820475925.118999,209.583,0.0
359,820475935.121999,209.595,0.0
